repo_id,apity,apity_num,pj_size,lg_num,age,cmmt_num,dev_num,se_num,se_rem_num,se_iibc_num,se_pd_num,se_other
940219,IRI_ID,0,14063,5,3921,1681,91,26,3,0,5,18
41459432,ID,0,3521,3,813,46,10,1,1,0,0,0
42067696,ID,0,4413,3,2096,1274,63,15,0,0,6,9
806201,IRI_ID,0,88634,9,5294,10916,308,1140,77,21,148,894
37983532,IRI_ID,0,52090,5,3870,8509,64,320,22,1,4,293
37735755,FFI_IRI_ID,0,45279,9,2562,2265,48,73,40,0,2,31
94551647,FFI,0,22633,6,1470,767,41,35,13,0,1,21
6633165,IRI,0,1012,4,4314,520,35,18,9,0,0,9
4761556,HI,1,629,2,3211,616,72,22,3,0,0,19
1361792,FFI,0,3128,3,3771,1146,109,94,4,3,2,85
14494363,IRI_ID,0,1020,3,3172,975,70,91,74,0,2,15
51968649,ID,0,4657,5,1838,393,24,3,1,0,0,2
985638,IRI,0,20195,7,4889,1911,141,116,10,0,10,96
17104739,FFI_IRI,0,18435,11,5495,6575,48,169,126,0,8,35
57399375,IRI,0,1155,2,1901,668,34,11,9,0,0,2
44695081,IRI_ID,0,8956,12,2009,1814,51,44,2,8,3,31
48402726,ID,0,4837,3,2008,666,29,7,0,0,0,7
20253182,FFI_IRI,0,3433,7,2579,1796,150,64,27,0,5,32
6765281,FFI,0,37271,3,1538,1680,40,60,17,0,19,24
9991018,FFI_IRI,0,5801,8,2973,2505,34,57,29,1,1,26
50198094,FFI,0,5655,5,1978,1469,56,71,25,2,36,8
31327239,HI,1,40065,3,2155,224,17,2,0,0,0,2
3352214,HI,1,400,4,3393,324,64,3,0,0,0,3
67726921,IRI_ID,0,12768,5,1944,1679,44,83,16,2,2,63
32548904,ID,0,1631,3,2203,265,22,8,6,0,0,2
31244986,IRI,0,69019,2,753,118,3,2,0,0,0,2
110582391,FFI_IRI,0,3842,5,1325,484,96,16,5,1,2,8
126996636,IRI_ID,0,56327,3,768,55,5,1,0,0,0,1
137779419,IRI,0,13162,4,1070,741,50,18,2,0,2,14
18643003,IRI,0,8157,6,3301,3292,54,185,140,0,1,44
2665166,IRI,0,347781,5,3816,16012,1015,699,178,17,72,432
5569958,IRI_ID,0,8773,8,3221,2903,57,34,9,0,0,25
1005627,FFI_IRI,0,37363,9,7713,11736,139,491,359,2,27,103
18988631,IRI,0,39294,4,2598,5986,155,225,67,0,11,147
5431757,FFI_IRI,0,8809,5,4647,2315,83,49,36,0,1,12
24602250,HI,1,2296,3,2402,267,31,9,5,0,1,3
54111104,IRI_ID,0,14422,3,1840,396,94,13,0,0,0,13
5682970,IRI_ID,0,242032,11,3227,19338,509,606,75,21,65,445
100118170,ID,0,2227,6,1340,613,11,9,2,0,0,7
14189339,FFI_IRI,0,1065,5,2720,585,41,10,4,0,0,6
5510742,HI,1,832,3,3231,187,20,1,0,0,0,1
8408825,HI,1,1210,4,2878,1131,61,19,1,0,1,17
87006077,FFI_IRI,0,28309,10,4593,2392,76,1511,176,1,8,1326
94956993,IRI,0,2939,3,1684,2338,114,30,8,0,0,22
19881421,FFI_IRI,0,403415,35,2915,14549,95,356,170,5,3,178
60165924,IRI_ID,0,30280,9,2129,4036,88,102,47,0,24,31
11619892,HI,1,1580,3,2704,112,5,1,0,0,0,1
112542515,FFI_IRI,0,16789,5,1293,144,24,5,0,0,0,5
88962332,IRI_ID,0,810,3,418,128,20,3,0,0,0,3
82718394,ID,0,161285,5,1492,578,14,3,2,0,0,1
5130966,IRI_ID,0,10008,7,3327,2865,169,151,4,1,1,145
559850,IRI,0,32572,2,4071,768,26,6,0,0,0,6
118424053,FFI,0,6599,6,5713,3582,53,68,24,4,3,37
40250792,IRI_ID,0,3006,5,2129,140,29,7,1,0,0,6
93621682,ID,0,2631,2,1453,396,23,15,0,0,0,15
2997880,IRI,0,800,4,3316,589,21,11,7,0,1,3
35951404,IRI_ID,0,33538,7,2126,1866,90,47,16,3,5,23
108532138,ID,0,3798,3,1340,328,11,1,1,0,0,0
8526347,FFI,0,8713,6,2176,1404,71,61,28,0,0,33
10917677,FFI,0,2865,3,2889,1494,85,37,8,1,10,18
1873461,ID,0,933,2,3558,235,26,1,0,0,0,1
123925061,FFI_IRI,0,12425,11,2017,1800,12,10,0,0,6,4
97145815,HI,1,2346,3,2048,283,33,10,0,0,0,10
2113067,IRI_ID,0,225341,9,3718,20000,113,409,51,10,77,271
86702842,IRI_ID,0,23912,3,1531,1848,21,61,21,0,7,33
10578767,IRI,0,48176,3,2456,196,27,13,2,0,3,8
24631181,IRI,0,5124,2,2464,466,13,1,0,0,0,1
2596276,IRI,0,22445,3,4520,1400,66,29,9,0,0,20
42800785,HI,1,174,2,2083,163,31,2,1,0,0,1
40945715,HI,1,118061,5,2141,2041,47,75,1,0,9,65
8205953,ID,0,41,3,2576,47,3,1,0,0,0,1
1360247,ID,0,1292,4,3870,822,98,24,1,0,3,20
23927514,HI,1,3320,3,2275,188,37,4,0,0,0,4
12338026,IRI,0,1882,3,2812,684,25,2,0,0,0,2
47111230,FFI,0,1507,5,2025,140,55,4,0,0,0,4
94388522,FFI,0,1092,5,1019,103,16,4,2,0,0,2
89880181,ID,0,4689,2,1370,579,13,21,6,0,3,12
3121301,IRI_ID,0,164,4,3426,127,19,2,1,0,0,1
123365228,IRI,0,1550,4,1177,338,17,9,7,0,1,1
75992417,ID,0,1935,2,1436,164,17,4,0,0,0,4
42936049,FFI,0,8676,7,2379,3627,117,79,62,1,4,12
33801306,FFI_IRI,0,10673,5,2201,1721,36,69,8,1,2,58
36849200,ID,0,14710,4,2192,500,38,8,0,0,1,7
119955,IRI_ID,0,2169,3,6068,1092,70,22,2,2,0,18
78420428,IRI_ID,0,222648,6,2952,7544,428,299,39,1,0,259
36677045,FFI_IRI,0,1869,5,988,386,4,27,5,0,11,11
2185527,ID,0,1450,2,2125,138,7,2,0,0,0,2
655580,FFI_IRI,0,22853,7,4670,6737,32,241,188,0,0,53
5360758,FFI_IRI,0,46349,15,5010,7897,75,319,212,0,1,106
60847761,IRI,0,9988,2,1788,760,25,13,1,0,2,10
17827281,ID,0,967,3,2026,223,28,4,0,0,0,4
9911364,HI,1,450,2,1745,106,4,3,1,0,1,1
18935740,IRI_ID,0,69190,6,2622,3364,382,107,5,2,1,99
129582,IRI,0,969,6,3368,924,39,41,1,0,21,19
90118631,IRI,0,7595,4,1392,2493,13,33,21,0,6,6
68646997,ID,0,638,3,1377,101,5,1,0,0,0,1
196334,FFI,0,7673,8,4504,1719,42,39,23,0,0,16
24337575,IRI,0,14453,2,2452,420,49,12,0,0,2,10
2209077,FFI_IRI,0,7587104,10,2235,20000,55,639,139,8,48,444
1388190,FFI_IRI,0,19924,3,3698,2756,33,222,42,0,1,179
22661871,IRI_ID,0,3796,4,2198,281,42,3,0,0,0,3
46171816,ID,0,3601,3,2033,1004,57,4,1,0,0,3
38211198,IRI,0,1322,3,2170,670,32,8,3,0,2,3
1474943,IRI,0,743,2,3611,256,37,9,0,2,0,7
5145942,IRI,0,917,3,3215,683,30,12,2,0,0,10
50746,HI,1,261,4,4787,200,44,12,1,0,0,11
42541957,IRI,0,10015,2,2115,810,112,44,1,0,6,37
9156559,HI,1,1329,2,3070,618,15,47,10,0,0,37
4426689,IRI,0,3885,3,3168,1562,115,89,30,0,6,53
11387755,ID,0,2016,4,2354,384,37,5,1,0,1,3
51108542,ID,0,132728,3,1974,866,155,18,9,0,1,8
130721132,IRI,0,7238,3,1152,230,14,3,2,0,0,1
4946769,FFI_IRI,0,96770,10,4547,7503,109,980,52,7,20,901
17228890,IRI_ID,0,5380,8,2679,2992,209,255,211,1,12,31
67236461,ID,0,2924,2,1691,1002,16,32,8,0,8,16
52949435,HI,1,29846,2,1927,244,46,23,1,0,0,22
79269805,HI,1,9097,2,1603,1292,118,23,11,0,0,12
22725061,FFI_IRI,0,2285,7,2526,1676,87,39,9,9,7,14
24091171,IRI,0,2662,3,1806,536,39,11,0,0,4,7
103753749,IRI,0,280417,6,1309,1140,9,45,2,0,42,1
85991467,ID,0,2491,2,1519,737,47,20,3,0,0,17
1904156,FFI_IRI,0,428686,20,6351,20000,340,960,715,5,54,186
13816197,FFI_IRI,0,22657,8,3711,4801,113,82,57,0,9,16
12158395,IRI_ID,0,7662,3,1432,1356,244,5,3,0,0,2
18464687,ID,0,1379,4,2589,283,21,6,3,1,1,1
131522404,ID,0,2700,3,768,128,8,2,0,0,0,2
83623770,IRI,0,290,3,1568,195,58,5,1,0,1,3
126983399,IRI,0,1146,3,3371,504,16,7,3,0,1,3
64838142,IRI,0,4384,6,1735,586,50,18,12,0,0,6
43217257,FFI,0,610553,4,2099,986,2,3,1,0,0,2
3929597,IRI,0,509,3,3572,373,62,9,2,0,0,7
110701087,IRI_ID,0,29395,7,1211,619,6,4,1,0,0,3
1575319,HI,1,2849,3,4796,1500,86,34,17,0,4,13
7689517,IRI,0,271,4,3076,133,37,2,1,0,0,1
34855724,IRI_ID,0,28918,6,2238,979,29,8,0,0,1,7
58488899,HI,1,6421,4,1877,259,32,5,0,0,1,4
2524463,IRI,0,29551,5,5927,4800,280,149,19,4,5,121
48104657,FFI,0,705,2,2104,201,8,5,5,0,0,0
29434046,IRI_ID,0,69644,6,2355,1393,30,33,6,1,1,25
58154284,ID,0,12403,4,1710,359,8,4,1,0,2,1
4002222,FFI,0,13472,5,3282,676,78,28,12,0,3,13
131180829,ID,0,1113,4,1106,91,13,1,0,0,0,1
17335372,FFI,0,133126,4,2614,760,18,7,5,0,0,2
1425437,IRI,0,2376,2,3786,1285,150,22,10,0,1,11
40011907,ID,0,5737,2,2162,782,23,8,1,0,0,7
4591033,FFI_IRI,0,38768,9,3206,1666,100,181,99,0,4,78
45471469,HI,1,965,3,2027,514,29,16,7,0,1,8
64185596,IRI,0,120403,6,1764,1349,23,25,9,1,2,13
104670160,FFI_IRI,0,19893,20,7290,7170,154,371,41,0,4,326
45925108,HI,1,2973,4,730,75,12,1,0,0,0,1
22012350,IRI_ID,0,4510,5,2451,144,28,5,0,2,0,3
11232735,ID,0,24074,4,2777,668,19,4,2,0,0,2
53981347,FFI,0,76371,6,1933,1324,95,18,2,0,4,12
25045772,HI,1,4930,3,2023,324,48,20,7,0,8,5
26095474,FFI_IRI,0,26425,22,6413,3851,132,84,78,0,1,5
10318197,IRI_ID,0,4012,7,3683,2927,239,17,1,2,0,14
12384165,FFI_IRI,0,6602,9,2806,2113,21,67,54,0,2,11
134918912,IRI,0,891,2,1090,59,16,1,0,0,0,1
2752522,FFI_IRI,0,384735,7,3808,8965,402,229,99,1,12,117
52624124,IRI_ID,0,1093,4,1917,203,9,1,0,0,0,1
15886008,IRI_ID,0,1664,6,2380,333,18,6,1,1,1,3
83051917,IRI,0,1528,2,1373,181,24,4,0,1,0,3
985832,IRI_ID,0,44959,8,3787,1256,75,40,9,0,0,31
68177391,HI,1,492,4,1599,441,42,25,20,1,1,3
32012345,IRI_ID,0,97309,4,2275,4622,47,852,14,8,10,820
16283275,IRI,0,1742,2,2689,340,23,5,1,0,0,4
29601598,IRI,0,8982,4,2324,2171,155,42,4,1,8,29
96269,FFI_IRI,0,32454,11,2718,267,20,6,3,0,0,3
39027776,ID,0,2292,2,1569,185,14,7,7,0,0,0
11361791,IRI,0,358,3,2832,313,21,2,0,0,1,1
21532794,IRI_ID,0,9887,5,2538,1290,99,11,2,1,2,6
4634707,FFI_IRI,0,659146,6,3255,1517,97,35,9,0,1,25
83953428,ID,0,4723,3,1056,640,9,8,1,0,1,6
34529275,FFI_IRI,0,4829,5,2894,1976,60,47,36,1,2,8
21016984,IRI_ID,0,7502,6,2517,2796,65,53,27,2,0,24
1031235,FFI_IRI,0,96383,20,5718,17927,123,1068,474,1,452,141
8545463,HI,1,97,2,2586,74,15,2,1,0,0,1
2585883,ID,0,8922,5,3498,779,14,9,5,1,0,3
25253423,HI,1,2243,3,2442,1279,41,89,0,2,17,70
17980400,ID,0,59570,4,2636,420,5,4,1,0,0,3
32687193,IRI,0,1006,3,2218,278,48,29,14,0,6,9
49640289,IRI,0,2249,2,878,109,27,2,0,0,1,1
105593259,IRI,0,74,2,109,29,2,1,0,1,0,0
35510548,FFI_IRI_ID,0,955,7,2227,206,5,3,1,0,1,1
101113923,IRI,0,338,4,1344,203,12,2,0,0,1,1
57836866,HI,1,2911,7,1704,153,18,4,3,1,0,0
5468551,IRI,0,497,4,3183,652,17,6,1,0,0,5
34760072,ID,0,15389,2,1465,242,39,2,0,0,0,2
38831886,IRI_ID,0,54966,7,2169,1928,86,44,8,1,4,31
78393496,ID,0,147104,3,1373,1057,11,1,0,0,0,1
3234987,FFI_IRI,0,1832837,14,806,20000,671,7104,92,30,18,6964
133411492,ID,0,2274,3,1057,407,36,12,3,0,0,9
7222017,FFI_IRI,0,68028,5,4285,758,51,10,1,0,0,9
6218077,IRI,0,10204,2,2159,220,39,2,1,0,0,1
11692821,FFI,0,1073,3,2874,271,29,7,6,0,0,1
353360,HI,1,492,4,4232,123,24,1,1,0,0,0
11636673,FFI_IRI,0,41117,17,6707,2651,65,89,53,0,12,24
164330,ID,0,2191,3,4243,112,10,1,0,0,0,1
33220655,IRI,0,1186,4,2163,183,13,1,0,0,1,0
111797719,FFI,0,327,4,1147,135,12,2,0,0,0,2
1362764,IRI_ID,0,22008,3,1953,389,12,7,0,1,3,3
14065064,IRI,0,6950,3,2794,133,13,2,1,0,0,1
80317682,ID,0,4943,2,1505,552,52,8,2,0,0,6
51937191,FFI_IRI,0,563,6,1877,143,18,3,1,0,0,2
71875875,ID,0,66878,5,1668,208,6,22,1,0,0,21
90808126,IRI,0,15465,4,1513,326,53,10,1,0,0,9
6707453,IRI,0,15802,5,3108,3534,127,40,9,0,4,27
112190765,ID,0,2258,4,1178,108,8,2,0,1,0,1
88143824,HI,1,6164,3,949,194,16,4,2,0,0,2
19541904,ID,0,53305,3,2598,943,77,17,1,1,3,12
30676220,ID,0,2832,2,2337,798,99,38,1,1,5,31
4162438,HI,1,620,2,3348,432,85,15,2,0,2,11
43609797,ID,0,2806,2,1326,132,18,2,0,0,0,2
8815876,ID,0,1230896,3,3023,4754,113,84,52,0,1,31
31821419,HI,1,9692,3,1398,69,10,2,0,0,0,2
76293911,ID,0,4581,2,1662,360,58,18,0,0,1,17
99942301,IRI_ID,0,226961,4,1427,7439,63,211,41,0,24,146
39971972,ID,0,1371,2,1992,422,37,14,8,0,0,6
24654924,IRI,0,1769,3,1127,724,38,24,18,0,0,6
84050925,ID,0,946,4,1473,196,11,3,1,0,0,2
72090557,FFI_IRI,0,4058,6,1705,365,67,23,5,0,2,16
24531005,IRI_ID,0,23091,4,2396,963,9,18,0,0,0,18
96909111,IRI,0,2266,2,1313,102,8,2,0,0,0,2
5682770,HI,1,2454,4,3194,179,15,7,0,0,1,6
77236059,IRI_ID,0,4937,3,1397,182,4,3,0,0,0,3
52289723,IRI,0,13157,4,2309,754,115,19,4,0,0,15
20909511,ID,0,1092,3,1948,161,16,1,0,0,0,1
13432214,ID,0,6243,5,2811,226,39,2,0,0,0,2
15743523,IRI_ID,0,3231,3,2598,320,16,9,7,0,0,2
1924458,FFI_IRI,0,276470,13,2998,20000,220,616,336,3,13,264
4426498,IRI,0,6494,4,3256,347,23,12,2,0,1,9
35927665,FFI_IRI,0,16745,4,2431,6413,121,105,15,0,3,87
30147301,IRI,0,5909,4,2230,194,44,9,0,0,0,9
85189243,IRI_ID,0,33100,7,1672,578,18,7,1,2,2,2
115299192,IRI_ID,0,6615,9,1277,832,29,7,3,0,0,4
3444030,IRI,0,36079,4,3485,2854,180,61,10,0,24,27
112787739,IRI_ID,0,1660,3,1220,387,28,4,1,0,0,3
26300986,IRI,0,8265,2,2212,1074,19,2,0,0,0,2
31075078,FFI,0,927,3,2249,580,10,40,27,0,1,12
77309872,ID,0,1909,4,1268,144,20,5,0,0,0,5
44059189,IRI,0,11054,4,4507,2105,39,31,4,0,15,12
3670297,FFI_IRI,0,828,11,2358,158,10,7,6,0,0,1
39152554,IRI_ID,0,94231,7,2177,16490,165,372,76,8,52,236
26177824,FFI,0,13042,3,2445,1781,84,35,16,0,11,8
100161001,ID,0,17689,3,1021,875,58,15,1,0,1,13
238986,IRI,0,5302,3,4315,2549,185,57,11,0,10,36
74473078,IRI_ID,0,1600,4,1269,390,6,3,0,0,0,3
73615757,FFI,0,26414,3,1522,210,27,4,0,0,0,4
50370190,FFI_IRI,0,38774,5,1971,1016,49,13,7,0,2,4
16364647,ID,0,6925,2,2690,1741,426,24,3,0,0,21
14681791,IRI_ID,0,2336,4,2592,389,59,4,0,0,1,3
92752493,FFI_IRI,0,9276,8,2197,4363,15,88,56,0,0,32
1138583,IRI_ID,0,105175,9,4641,13702,204,261,38,7,22,194
97032158,IRI_ID,0,17934,5,2150,4361,113,67,9,4,5,49
41903441,HI,1,38850,4,4605,6221,296,119,82,0,8,29
93931161,IRI_ID,0,8512,6,1252,882,12,13,1,7,0,5
40519241,IRI_ID,0,3098,4,2122,575,36,3,0,0,0,3
23780138,HI,1,5530,5,2483,934,57,26,8,0,2,16
10054295,IRI_ID,0,3132,6,2856,1090,57,30,0,0,16,14
124619709,HI,1,39828,2,1119,21,7,1,1,0,0,0
93477553,IRI_ID,0,5538,4,1151,50,4,1,0,0,0,1
1757853,HI,1,418,2,3688,444,67,7,1,0,0,6
777011,IRI,0,21510,6,6668,2100,61,76,36,0,25,15
7148036,IRI,0,1631,3,3029,208,27,3,2,0,0,1
28882452,IRI_ID,0,165834,4,2368,8918,706,48,4,7,2,35
40883045,IRI,0,6661,4,3492,975,51,25,8,0,4,13
18549950,HI,1,424,2,2618,321,13,3,3,0,0,0
44123252,IRI,0,27512,6,2158,5429,121,207,49,3,13,142
2028724,FFI_IRI,0,405655,4,3643,14303,187,395,148,7,10,230
6127047,IRI_ID,0,25890,7,3178,1810,116,54,4,1,2,47
578435,FFI,0,62288,4,3360,1374,87,24,5,0,2,17
1105519,FFI_IRI,0,50434,10,4330,8559,256,188,81,0,9,98
54464241,HI,1,2330,4,1827,245,43,2,0,0,0,2
37339157,IRI,0,19972,2,1494,264,24,9,1,0,2,6
20789757,IRI_ID,0,307288,6,2087,20000,331,746,306,18,94,328
96578080,IRI_ID,0,50272,8,1363,70,21,4,0,0,0,4
31358787,HI,1,3180,4,5604,260,25,5,4,0,0,1
22584482,IRI,0,5889,4,2343,313,14,2,0,0,1,1
12007030,FFI_IRI,0,545571,23,2796,20000,300,680,201,0,30,449
49249526,IRI_ID,0,3438,4,1987,378,7,17,6,0,0,11
56582002,ID,0,5639,2,1771,292,28,4,0,2,1,1
70208212,ID,0,24994,3,1696,1249,16,4,0,0,2,2
26143240,IRI,0,812,2,2251,445,30,13,5,0,2,6
6624198,IRI,0,264,2,2978,139,37,3,3,0,0,0
55688297,IRI,0,831,3,1863,496,63,8,1,0,0,7
1799895,IRI,0,682,3,3688,592,105,17,11,0,0,6
24948315,FFI,0,24264,3,4672,5196,337,152,33,3,17,99
87763364,IRI,0,4273,3,822,150,14,2,1,0,0,1
15830219,FFI_IRI,0,23490,11,7028,2394,50,87,55,0,1,31
31768514,ID,0,919,2,2339,715,56,15,6,0,1,8
40277133,FFI_IRI,0,2372,8,2167,895,68,76,35,0,5,36
3660697,FFI_IRI,0,402018,9,3393,457,30,4,0,0,0,4
11901762,IRI,0,5414,2,2881,2363,119,54,10,0,5,39
14304530,IRI_ID,0,32886,4,2777,1759,5,9,3,0,0,6
10074815,IRI,0,601,3,2941,387,48,4,2,0,0,2
23812315,FFI,0,166942,6,3167,3088,79,142,8,1,2,131
78232679,IRI,0,422,2,1521,143,6,4,1,0,0,3
60958378,HI,1,2463,16,1817,391,66,7,3,0,0,4
25415174,HI,1,30,2,2039,21,6,1,1,0,0,0
15503123,FFI,0,6134,2,2827,908,14,108,5,0,53,50
49304920,ID,0,1204,2,1992,64,13,3,0,0,0,3
44477214,IRI_ID,0,19830,5,781,86,6,1,0,0,0,1
11289812,FFI,0,5305,2,1925,600,16,48,4,0,13,31
39773026,HI,1,2181,2,2156,2210,98,48,2,0,7,39
88980374,FFI_IRI,0,6673,8,1518,1553,41,47,9,6,0,32
41043749,ID,0,971,2,2009,191,33,9,4,0,0,5
69531480,IRI,0,102,4,1156,167,14,3,0,0,0,3
84828848,HI,1,703,2,1453,272,40,29,0,0,0,29
517990,FFI_IRI,0,29066,11,4322,10517,211,255,144,1,29,81
17883395,IRI,0,11648,6,3767,1780,10,43,28,0,2,13
28062899,IRI,0,308,3,2358,115,18,1,0,0,0,1
60213588,IRI,0,376592,3,1759,699,54,19,11,0,5,3
110584282,IRI,0,761,4,1186,30,2,2,0,0,0,2
29788130,IRI_ID,0,3652,5,2525,1004,45,18,6,1,0,11
106231287,IRI_ID,0,2147,3,807,97,4,2,1,0,0,1
4604245,IRI,0,38436,4,3309,3282,63,98,6,0,0,92
641729,FFI_IRI,0,49759,6,5315,3166,104,126,80,0,5,41
74781866,FFI,0,146,4,1572,181,24,2,0,0,0,2
79597878,ID,0,4110,2,24,10,2,1,0,0,0,1
81828816,ID,0,102049,4,2511,309,39,6,2,0,3,1
47828912,IRI,0,14702,2,2004,301,26,7,0,0,0,7
124682643,HI,1,1808,2,1181,325,21,10,0,0,0,10
55692867,IRI,0,718,3,2695,242,42,11,0,0,2,9
16372438,IRI,0,43927,4,3283,1320,80,33,11,1,3,18
7675929,HI,1,9404,5,3080,1360,194,38,9,0,7,22
111562942,IRI_ID,0,32011,7,1318,8830,141,199,60,4,53,82
58516325,IRI,0,13022,3,1799,345,28,26,1,1,0,24
22369178,ID,0,419,3,2499,396,37,7,2,0,0,5
24757158,IRI,0,18960,4,2445,461,9,15,3,0,5,7
2175859,IRI_ID,0,2367,4,3572,582,68,16,7,0,0,9
52190148,ID,0,2570,3,1638,353,33,2,2,0,0,0
76795266,IRI,0,3023,3,1744,655,37,8,0,0,1,7
64791395,HI,1,2158,2,1774,434,30,20,0,0,0,20
44767194,IRI,0,1258,5,1946,697,38,16,6,0,2,8
92284018,HI,1,3697,4,1344,282,32,24,0,0,1,23
120672428,IRI,0,5465,3,2038,1284,103,58,6,2,5,45
16680216,IRI,0,567,5,2644,397,6,6,2,0,0,4
65538086,FFI,0,3185,3,1020,207,9,7,0,0,0,7
15928650,FFI_IRI_ID,0,77145,6,5608,6099,116,150,52,10,4,84
3323812,HI,1,29374,2,3356,207,17,3,3,0,0,0
4978045,FFI_IRI,0,3179,4,2527,2772,81,101,68,0,2,31
96034920,HI,1,1291,3,1419,643,18,8,0,0,0,8
3423596,FFI,0,173,4,2704,137,25,11,5,0,2,4
3197261,IRI_ID,0,4402,6,2179,860,58,31,1,0,0,30
44453199,IRI_ID,0,611,3,2023,328,5,6,3,0,0,3
54686416,IRI,0,14615,2,1903,947,17,82,5,0,0,77
58299041,FFI_IRI,0,72987,6,1813,277,14,29,3,0,2,24
238972,IRI,0,11516,4,4351,5618,374,113,32,2,14,65
29913000,ID,0,961,2,2340,330,18,9,1,1,0,7
15654615,FFI,0,30717,3,1122,483,25,31,17,0,0,14
12336538,ID,0,906,5,2843,648,53,25,23,0,0,2
52920387,IRI_ID,0,43756,5,1927,2541,102,21,3,9,1,8
2877648,IRI,0,453,4,3502,515,55,26,14,0,0,12
20446681,FFI_IRI,0,40593,10,2579,5917,105,108,26,2,23,57
81507373,ID,0,15990,3,1741,342,38,6,0,0,3,3
8212556,HI,1,1270,2,2624,392,42,14,3,1,0,10
9938754,IRI_ID,0,630270,4,3946,4925,47,258,20,0,1,237
2418744,FFI_IRI,0,52241,11,3568,4292,112,121,71,0,0,50
11613078,ID,0,1549,3,2676,491,89,19,0,0,0,19
80729805,IRI,0,35593,4,1875,5640,95,105,23,1,18,63
20054543,IRI_ID,0,7601,4,2586,444,27,2,0,0,0,2
33354099,FFI,0,2549,6,4500,2177,81,129,50,1,3,75
5859444,IRI_ID,0,4496,9,3205,772,49,26,16,0,2,8
3007569,IRI_ID,0,76113,10,18802,12672,113,212,61,6,49,96
2138875,IRI_ID,0,8463,4,3607,1007,44,74,2,0,0,72
813783,HI,1,7319,3,4174,2571,92,200,8,1,3,188
35155896,IRI_ID,0,5972,4,2243,518,71,14,4,0,1,9
9960426,IRI_ID,0,2639,5,2624,1004,107,15,1,0,0,14
22700458,IRI,0,4021,3,2445,1076,47,15,10,0,1,4
105310456,IRI_ID,0,1178,4,1171,227,4,4,2,0,1,1
87490037,FFI_IRI,0,7682,8,1546,1612,83,27,16,0,3,8
24519987,FFI_IRI,0,168547,11,9254,19191,281,840,485,3,84,268
11501120,IRI,0,300,5,2729,233,25,7,1,0,1,5
3642931,IRI_ID,0,10381,7,3403,1898,159,39,8,0,0,31
59760504,IRI_ID,0,162181,11,1330,471,15,2,0,0,0,2
100118525,FFI_IRI,0,6122,5,1416,263,27,32,22,2,2,6
15658042,IRI,0,2053,5,2433,161,20,7,3,0,0,4
1266625,FFI_IRI,0,19706,5,3808,1523,72,21,7,2,0,12
38169179,HI,1,251,2,2171,268,17,5,1,0,2,2
117014891,ID,0,1815,2,969,233,10,2,0,0,0,2
13349216,IRI,0,2072,5,2758,992,58,22,3,0,9,10
53912779,IRI_ID,0,411,7,1933,267,105,23,11,0,0,12
133830411,IRI,0,127580,5,1140,643,145,12,0,0,7,5
61825895,IRI,0,10212,4,1748,297,27,13,0,0,3,10
49878403,IRI,0,2175,2,1946,1867,119,64,43,0,9,12
3067051,IRI_ID,0,840,4,3361,559,70,23,2,0,1,20
50903853,IRI,0,6204,3,1972,1662,169,9,1,1,1,6
16685880,ID,0,151,2,1570,140,10,2,0,0,0,2
18737137,HI,1,71,2,2503,28,9,1,0,0,1,0
19626318,IRI_ID,0,12062,7,2435,939,20,8,5,0,1,2
18736041,IRI_ID,0,6700,5,2513,747,12,17,2,0,1,14
116347498,HI,1,1196,3,1192,143,11,2,0,0,0,2
52111486,FFI_IRI,0,24623,3,1882,1112,15,25,14,5,0,6
62551802,HI,1,249,3,1738,166,32,4,0,0,1,3
50122513,IRI_ID,0,1704,5,1751,209,31,3,2,0,0,1
97303808,ID,0,2912,2,1296,258,21,2,0,0,0,2
55717843,FFI_IRI,0,68,5,1720,74,15,3,1,0,2,0
38302768,FFI_ID,0,1757,6,2183,349,50,3,0,0,1,2
942931,IRI,0,12629,6,3904,3095,77,98,74,1,1,22
8270619,IRI,0,5702,6,2362,947,66,25,5,0,3,17
7567904,IRI_ID,0,696,3,2431,217,20,14,2,0,0,12
101831294,ID,0,1272,2,1097,21,4,1,0,0,0,1
100052573,FFI,0,43019,7,1419,3798,151,67,8,0,19,40
17167328,FFI_IRI,0,11141,8,4466,4948,40,74,38,0,1,35
107740759,IRI_ID,0,4163,4,1307,65,5,1,0,0,0,1
117586816,IRI,0,3472,4,1793,404,69,7,1,0,0,6
15720872,IRI,0,296,3,2193,177,3,2,0,0,0,2
52121329,IRI,0,2073,3,1935,837,41,28,22,0,0,6
71603727,IRI,0,2564,3,1715,1181,56,25,11,1,1,12
6220331,IRI,0,155,2,3129,214,33,4,1,2,0,1
2526596,IRI_ID,0,4792,4,3555,2608,129,97,1,0,0,96
1257084,IRI,0,61234,5,5033,18975,646,2066,307,6,9,1744
81518954,FFI_IRI,0,134338,9,1633,3204,50,64,31,7,6,20
12412122,FFI_IRI,0,4787,10,4983,771,42,13,8,0,1,4
48794647,IRI_ID,0,34,4,1876,30,4,2,0,1,1,0
11108086,ID,0,1199591,2,2921,3686,32,3,2,0,0,1
105967469,FFI,0,53867,3,1969,3939,262,102,13,1,19,69
102030660,FFI,0,13211,4,1291,52,6,10,0,0,0,10
1840419,IRI_ID,0,756,4,4333,221,20,11,0,0,0,11
88066646,FFI,0,2569,4,1569,960,101,22,3,2,0,17
